Date,Open,High,Low,Close,Adj Close,Volume
2011/1/13,12.327143,12.38,12.280357,12.345714,10.479001,296780400
2011/1/14,12.353214,12.445714,12.301429,12.445714,10.563879,308840000
2011/1/18,11.768571,12.312857,11.642857,12.166071,10.326518,1880998000
2011/1/19,12.441071,12.45,12.031429,12.101429,10.271652,1135612800
2011/1/20,12.015357,12.082143,11.79,11.881429,10.084917,764789200
2011/1/21,11.920357,11.96,11.665357,11.668571,9.904242,754401200
2011/1/24,11.673929,12.051786,11.668571,12.051786,10.229514,574683200
2011/1/25,12.011786,12.194286,11.948929,12.192857,10.349255,546868000
2011/1/26,12.248571,12.342857,12.196429,12.280357,10.423528,506875600
2011/1/27,12.277857,12.310357,12.243929,12.2575,10.40412,285026000
2011/1/28,12.291786,12.3,11.911786,12.003571,10.188589,592057200
2011/1/31,11.992857,12.144286,11.939286,12.118571,10.286202,377246800
2011/2/1,12.189286,12.344643,12.177857,12.3225,10.459292,426633200
2011/2/2,12.301786,12.330357,12.269643,12.297143,10.437773,258955200
2011/2/3,12.278571,12.294286,12.091071,12.265714,10.411094,393797600
2011/2/4,12.272857,12.382143,12.268214,12.375,10.503857,321840400
2011/2/7,12.424643,12.616071,12.415714,12.567143,10.666946,485021600
2011/2/8,12.631429,12.697143,12.576786,12.685714,10.767591,381040800
2011/2/9,12.685357,12.821429,12.673929,12.791429,10.857321,482745200
2011/2/10,12.763929,12.857143,12.428571,12.662143,10.747585,928550000
2011/2/11,12.669643,12.778571,12.626429,12.744643,10.817607,367572800
2011/2/14,12.7425,12.838571,12.739643,12.827857,10.88824,310416400
2011/2/15,12.828214,12.856071,12.769643,12.853571,10.910066,284174800
2011/2/16,12.885714,13.032143,12.875,12.968929,11.007982,481157600
2011/2/17,12.758929,12.866786,12.732857,12.796429,10.861567,530583200
2011/2/18,12.811071,12.839286,12.482857,12.52,10.626933,816057200
2011/2/22,12.219643,12.335714,12.061429,12.093214,10.26468,872555600
2011/2/23,12.098929,12.308571,12.093214,12.236429,10.38624,671854400
2011/2/24,12.286429,12.326786,12.084643,12.245714,10.394118,499900800
2011/2/25,12.330714,12.443929,12.314286,12.434286,10.554178,380018800
2011/2/28,12.544286,12.680357,12.54,12.614643,10.707267,403074000
2011/3/1,12.695357,12.704286,12.417143,12.475357,10.589041,456136800
2011/3/2,12.498571,12.655357,12.442857,12.575714,10.674221,602590800
2011/3/3,12.756786,12.849643,12.711429,12.841429,10.899761,500788400
2011/3/4,12.859643,12.8675,12.776786,12.857143,10.913098,453266800
2011/3/7,12.907143,12.916786,12.546786,12.691429,10.772441,546123200
2011/3/8,12.675357,12.764286,12.580357,12.705714,10.784566,356316800
2011/3/9,12.6675,12.67,12.521429,12.588214,10.684833,453306000
2011/3/10,12.468571,12.491786,12.317857,12.381071,10.50901,507539200
2011/3/11,12.333214,12.582857,12.321429,12.571071,10.67028,471080400
2011/3/14,12.613571,12.731429,12.546786,12.627143,10.717876,435957200
2011/3/15,12.217857,12.422857,12.146429,12.336786,10.471422,721081200
2011/3/16,12.214286,12.25,11.652143,11.786071,10.003975,1162011200
2011/3/17,12.029643,12.128929,11.809286,11.951429,10.144331,659422400
2011/3/18,12.040357,12.078571,11.785714,11.809643,10.023982,753214000
2011/3/21,11.999643,12.133571,11.973571,12.117857,10.285595,409402000
2011/3/22,12.234286,12.236429,12.112143,12.185714,10.343189,325922800
2011/3/23,12.117143,12.150714,11.998214,12.113929,10.282264,372996400
2011/3/24,12.208929,12.357143,12.102143,12.320357,10.457479,404712000
2011/3/25,12.431071,12.573571,12.393571,12.555,10.656639,448910000
2011/3/28,12.6125,12.654286,12.515714,12.515714,10.623294,309355200
2011/3/29,12.416429,12.534286,12.359286,12.534286,10.639057,352900800
2011/3/30,12.522857,12.531429,12.408571,12.451071,10.568424,329406000
2011/3/31,12.37,12.492857,12.359286,12.446786,10.564789,274019200
2011/4/1,12.539643,12.556786,12.260714,12.305714,10.445045,418661600
2011/4/4,12.296786,12.307143,12.085714,12.185357,10.342888,460084800
2011/4/5,12.035357,12.223214,12,12.103214,10.273166,482731200
2011/4/6,12.186429,12.282143,12.040714,12.072857,10.2474,402539200
2011/4/7,12.075,12.158214,12.001071,12.074286,10.248617,373447200
2011/4/8,12.14,12.148214,11.926786,11.966429,10.157063,377535200
2011/4/11,11.930714,11.988214,11.786429,11.814286,10.027925,398946800
2011/4/12,11.803214,11.918929,11.792857,11.871429,10.076426,425639200
2011/4/13,11.965,12.005,11.875714,12.004643,10.1895,346220000
2011/4/14,11.957143,12,11.859286,11.872143,10.077034,301800800
2011/4/15,11.903571,11.915714,11.671429,11.695,9.926675,453605600
2011/4/18,11.646429,11.865357,11.434286,11.851786,10.059756,609898800
2011/4/19,11.896429,12.070714,11.846786,12.066429,10.241942,419378400
2011/4/20,12.268214,12.348214,12.196429,12.228929,10.37987,700666400
2011/4/21,12.678571,12.683214,12.447143,12.525,10.631176,753810400
2011/4/25,12.512143,12.633929,12.510714,12.6075,10.701201,266546000
2011/4/26,12.629286,12.678214,12.476786,12.515,10.622687,338800000
2011/4/27,12.58,12.583929,12.396429,12.505357,10.614505,356213200
2011/4/28,12.363929,12.491071,12.34,12.383929,10.511435,360959200
2011/4/29,12.385,12.641071,12.381071,12.504643,10.613898,1006345200
2011/5/2,12.490714,12.516786,12.339286,12.367143,10.49719,442713600
2011/5/3,12.428214,12.496071,12.343571,12.435714,10.555394,313348000
2011/5/4,12.437857,12.565357,12.388571,12.484643,10.596924,389250400
2011/5/5,12.442857,12.533929,12.358929,12.383929,10.511435,335969200
2011/5/6,12.488929,12.5,12.364643,12.380714,10.508706,280134400
2011/5/9,12.423571,12.471429,12.376071,12.414286,10.537203,204747200
2011/5/10,12.460357,12.488929,12.380714,12.480357,10.593281,282091600
2011/5/11,12.465,12.5,12.33,12.401071,10.525985,336000000
2011/5/12,12.361429,12.397143,12.223929,12.3775,10.505981,322000000
2011/5/13,12.345,12.366071,12.155357,12.160714,10.321975,326116000
2011/5/16,12.114286,12.186429,11.878571,11.903571,10.10371,449775200
2011/5/17,11.857143,12.005,11.811786,12.005,10.189803,452334400
2011/5/18,12.016786,12.180357,12,12.138214,10.302875,334776400
2011/5/19,12.217143,12.228929,12.095357,12.161786,10.322882,261170000
2011/5/20,12.127143,12.176786,11.965,11.972143,10.161914,337968400
2011/5/23,11.784643,11.999286,11.765,11.942857,10.137053,383600000
2011/5/24,11.982143,11.996429,11.833571,11.863929,10.070064,321927200
2011/5/25,11.908214,12.091429,11.8875,12.027857,10.209204,294224000
2011/5/26,11.998929,12.031786,11.943929,11.964286,10.155246,222560800
2011/5/27,11.957143,12.058214,11.939643,12.050357,10.2283,203599200
2011/5/31,12.182143,12.4225,12.178571,12.4225,10.544175,417754400
2011/6/1,12.459643,12.576071,12.308929,12.339643,10.473847,554682800
2011/6/2,12.375,12.427857,12.296429,12.360714,10.491727,338783200
2011/6/3,12.256429,12.333214,12.214643,12.265714,10.411094,313250000
2011/6/6,12.346429,12.394643,12.064643,12.072857,10.2474,461941200
2011/6/7,12.0775,12.079286,11.853571,11.858571,10.065514,529785200
2011/6/8,11.849286,11.957143,11.808929,11.865714,10.071578,333723600
2011/6/9,11.901786,11.916786,11.8125,11.838929,10.048846,275088800
2011/6/10,11.805357,11.845,11.625357,11.639286,9.879386,433955200
2011/6/13,11.685714,11.725357,11.609643,11.664286,9.900608,329473200
2011/6/14,11.785714,11.901786,11.761071,11.872857,10.077636,334569200
2011/6/15,11.776786,11.796429,11.602857,11.669643,9.905157,399196000
2011/6/16,11.675,11.738571,11.368929,11.612857,9.856954,510591200
2011/6/17,11.749643,11.758929,11.405714,11.437857,9.708412,615020000
2011/6/20,11.334286,11.346429,11.089286,11.261429,9.558662,640645600
2011/6/21,11.31,11.635714,11.257143,11.617857,9.861197,493382400
2011/6/22,11.612857,11.746429,11.513571,11.521786,9.779652,390583200
2011/6/23,11.390714,11.846071,11.361429,11.829643,10.040962,559759200
2011/6/24,11.834643,11.898214,11.610357,11.655357,9.893027,439807200
2011/6/27,11.699643,11.925,11.6875,11.858571,10.065514,339813600
2011/6/28,11.916071,12.025,11.908571,11.973571,10.163124,294299600
2011/6/29,12.001429,12.013214,11.852857,11.93,10.12614,352545200
2011/6/30,11.953571,12.004643,11.887143,11.988214,10.175556,322954800
2011/7/1,11.998214,12.267857,11.935714,12.259286,10.405643,435313200
2011/7/5,12.25,12.493929,12.232143,12.479643,10.592674,355054000
2011/7/6,12.4625,12.646429,12.3825,12.562857,10.663311,444626000
2011/7/7,12.666786,12.785714,12.642857,12.757143,10.82822,399663600
2011/7/8,12.619286,12.857143,12.578571,12.846786,10.904308,489633200
2011/7/11,12.726429,12.848929,12.600714,12.642857,10.731212,442674400
2011/7/12,12.626071,12.774286,12.450714,12.633929,10.723634,451609200
2011/7/13,12.7975,12.857143,12.727857,12.786429,10.853078,391638800
2011/7/14,12.893214,12.914643,12.726429,12.7775,10.845496,430533600
2011/7/15,12.898929,13.035714,12.8275,13.032857,11.062241,484467200
2011/7/18,13.051071,13.380357,13.045714,13.35,11.331434,572653200
2011/7/19,13.5,13.523214,13.332857,13.458929,11.423895,819145600
2011/7/20,14.147143,14.1525,13.785714,13.817857,11.72855,941340400
2011/7/21,13.819643,13.930714,13.710714,13.831786,11.740373,526534400
2011/7/22,13.868571,14.108929,13.848214,14.046429,11.922559,516728800
2011/7/25,13.941071,14.285714,13.915,14.232143,12.080191,589806000
2011/7/26,14.285714,14.446429,14.274286,14.4075,12.229036,476582400
2011/7/27,14.306786,14.38,14.005357,14.021071,11.901037,659324400
2011/7/28,13.986429,14.178214,13.861786,13.993571,11.877694,594034000
2011/7/29,13.844286,14.1125,13.714286,13.945714,11.837073,632584400
2011/8/1,14.206429,14.267857,14.013214,14.169643,12.027145,612836000
2011/8/2,14.201786,14.210714,13.869643,13.889643,11.789479,639539600
2011/8/3,13.963571,14.055357,13.651429,14.020357,11.900432,732508000
2011/8/4,13.9075,13.975714,13.476786,13.4775,11.439655,871407600
2011/8/5,13.587143,13.696429,12.948929,13.343571,11.325976,1204590800
2011/8/8,12.9175,13.134643,12.607857,12.614643,10.707267,1143833600
2011/8/9,12.903571,13.378929,12.678571,13.3575,11.337797,1082583600
2011/8/10,13.255357,13.380357,12.946429,12.988929,11.024959,878656800
2011/8/11,13.232857,13.408929,13.025714,13.346429,11.328404,741969200
2011/8/12,13.5025,13.558571,13.365357,13.463929,11.428139,528976000
2011/8/15,13.558214,13.748929,13.503214,13.693214,11.622752,460544000
2011/8/16,13.625714,13.691786,13.430714,13.588571,11.533934,498750000
2011/8/17,13.653929,13.732857,13.5,13.587143,11.532722,442061200
2011/8/18,13.244286,13.308929,12.906071,13.073214,11.096496,851435200
2011/8/19,12.934643,13.107143,12.714286,12.715357,10.792749,775888400
2011/8/22,13.018214,13.031429,12.681786,12.73,10.805179,535315200
2011/8/23,12.867857,13.344286,12.75,13.342857,11.32537,656835200
2011/8/24,13.338214,13.534286,13.235714,13.435,11.403581,626267600
2011/8/25,13.038571,13.408929,13.035714,13.347143,11.329008,871346000
2011/8/26,13.256071,13.707143,13.242857,13.699286,11.627907,641477200
2011/8/29,13.863571,13.982143,13.857143,13.9275,11.821613,405269200
2011/8/30,13.866071,13.994286,13.793214,13.928214,11.822218,417922400
2011/8/31,13.948929,14.002857,13.637857,13.743929,11.665801,522586400
2011/9/1,13.779286,13.833571,13.597143,13.608214,11.550604,343725200
2011/9/2,13.383571,13.5,13.279643,13.358929,11.339011,438939200
2011/9/6,13.120357,13.583214,13.088571,13.562143,11.5115,509698000
2011/9/7,13.77,13.771429,13.642857,13.711786,11.638514,350576800
2011/9/8,13.657143,13.878929,13.653929,13.719286,11.644883,416158400
2011/9/9,13.711786,13.785714,13.393571,13.481429,11.44299,564813200
2011/9/12,13.321429,13.602857,13.282143,13.569286,11.517562,467832400
2011/9/13,13.647857,13.793214,13.580357,13.736429,11.659432,440560400
2011/9/14,13.822143,14.0075,13.777143,13.903571,11.801303,534724400
2011/9/15,13.979643,14.059286,13.925,14.034286,11.912253,417818800
2011/9/16,14.126429,14.303571,14.108214,14.303571,12.14082,698513200
2011/9/19,14.178571,14.758214,14.114286,14.701071,12.478214,823860800
2011/9/20,14.830357,15.102143,14.685357,14.766071,12.533393,775754000
2011/9/21,14.987143,15.056786,14.714286,14.719286,12.493678,605976000
2011/9/22,14.3225,14.636429,14.167857,14.350714,12.18084,968480800
2011/9/23,14.295714,14.526429,14.280357,14.439286,12.256014,546277200
2011/9/26,14.280714,14.427857,13.975,14.398929,12.221761,812876400
2011/9/27,14.5975,14.616071,14.216429,14.259286,12.103232,632497600
2011/9/28,14.2925,14.419286,14.161071,14.178929,12.035025,429637600
2011/9/29,14.354286,14.364643,13.793214,13.948929,11.839801,651086800
2011/9/30,13.825714,13.888929,13.613571,13.618571,11.559396,547640800
2011/10/3,13.584643,13.665714,13.3275,13.378571,11.355683,669099200
2011/10/4,13.3775,13.635714,12.651429,13.303571,11.292024,1233677200
2011/10/5,13.137857,13.565,12.867857,13.508929,11.466333,786469600
2011/10/6,13.333214,13.742143,13.278571,13.4775,11.439655,812582400
2011/10/7,13.420714,13.490714,13.160357,13.207143,11.210176,535458000
2011/10/10,13.538929,13.886071,13.5075,13.886071,11.78645,442514800
2011/10/11,14.020357,14.399286,13.982143,14.296071,12.134456,605687600
2011/10/12,14.547857,14.616071,14.290714,14.363929,12.192054,622286000
2011/10/13,14.463571,14.586786,14.3875,14.586786,12.381214,426185200
2011/10/14,14.886786,15.071429,14.831071,15.071429,12.792579,573367200
2011/10/17,15.062143,15.239286,14.855,14.999643,12.731643,686044800
2011/10/18,15.062857,15.171786,14.856786,15.08,12.79985,881602400
2011/10/19,14.333929,14.586429,14.207143,14.236429,12.083834,1104059600
2011/10/20,14.285714,14.298214,14.078929,14.118214,11.98349,549270400
2011/10/21,14.217857,14.255,13.955357,14.031071,11.909522,621244400
2011/10/24,14.149286,14.517857,14.121429,14.491786,12.300582,502138000
2011/10/25,14.465357,14.519643,14.192143,14.206071,12.058061,430427200
2011/10/26,14.348571,14.376786,14.041071,14.307143,12.143853,456304800
2011/10/27,14.555714,14.607143,14.353214,14.453214,12.267838,494664800
2011/10/28,14.392857,14.5125,14.375357,14.4625,12.275721,322842800
2011/10/31,14.372143,14.618929,14.323214,14.456429,12.270568,385501200
2011/11/1,14.193214,14.267857,14.043571,14.161071,12.019866,531790000
2011/11/2,14.288929,14.301429,14.111071,14.193214,12.047151,327350800
2011/11/3,14.2525,14.407143,14.12,14.395357,12.218732,441386400
2011/11/4,14.358214,14.408571,14.255714,14.294286,12.132942,302229200
2011/11/7,14.2825,14.285714,14.1475,14.276071,12.117481,270275600
2011/11/8,14.364643,14.571429,14.341429,14.508214,12.314523,400442000
2011/11/9,14.1775,14.3175,14.079643,14.117143,11.982583,558684000
2011/11/10,14.179643,14.186071,13.648214,13.757857,11.677624,744752400
2011/11/11,13.8075,13.882143,13.580714,13.736429,11.659432,653786000
2011/11/14,13.697143,13.758929,13.507143,13.545,11.496948,432905200
2011/11/15,13.6,13.910714,13.551786,13.886786,11.787058,430810800
2011/11/16,13.901786,13.969286,13.725714,13.741786,11.663981,349210400
2011/11/17,13.713571,13.735,13.410714,13.478929,11.440872,479900400
2011/11/18,13.532857,13.571071,13.388571,13.390714,11.365993,371938000
2011/11/21,13.228571,13.274286,13.068214,13.178929,11.186231,447980400
2011/11/22,13.250714,13.4975,13.247857,13.446786,11.413585,409021200
2011/11/23,13.375357,13.422857,13.102857,13.106786,11.12499,428271200
2011/11/25,13.157857,13.255357,12.975714,12.984643,11.021317,254760800
2011/11/28,13.298214,13.454286,13.226071,13.432857,11.401762,346413200
2011/11/29,13.422857,13.529643,13.221429,13.328571,11.313246,375855200
2011/11/30,13.6175,13.652857,13.510714,13.65,11.586071,405938400
2011/12/1,13.662143,13.892857,13.598214,13.854643,11.759772,387181200
2011/12/2,13.9225,14.058214,13.877857,13.917857,11.813428,379055600
2011/12/5,14.053214,14.1575,13.9425,14.036071,11.913766,357210000
2011/12/6,14.018214,14.093929,13.906429,13.9625,11.85132,283598000
2011/12/7,13.926071,13.962143,13.812857,13.896071,11.794937,304746400
2011/12/8,13.980357,14.125,13.936786,13.952143,11.842532,376356400
2011/12/9,14.030357,14.072857,13.965357,14.057857,11.932259,296993200
2011/12/12,13.988571,14.067857,13.908929,13.994286,11.8783,301067200
2011/12/13,14.035714,14.121429,13.825,13.886071,11.78645,338928800
2011/12/14,13.810714,13.835,13.488571,13.578214,11.525142,406887600
2011/12/15,13.690357,13.705,13.511071,13.533571,11.487249,256200000
2011/12/16,13.584286,13.719643,13.556071,13.607857,11.5503,421478400
2011/12/19,13.659643,13.744643,13.588571,13.650357,11.586374,235530400
2011/12/20,13.848571,14.146429,13.830714,14.141071,12.002894,337215200
2011/12/21,14.1675,14.189286,14.000357,14.158929,12.01805,262948000
2011/12/22,14.178571,14.254643,14.146429,14.233929,12.08171,202358800
2011/12/23,14.274643,14.413929,14.2675,14.404643,12.226608,269399200
2011/12/27,14.396429,14.610357,14.393571,14.518929,12.323617,265076000
2011/12/28,14.531786,14.580357,14.333571,14.38,12.205695,228662000
2011/12/29,14.407143,14.4875,14.303929,14.468571,12.280871,215978000
2011/12/30,14.411071,14.51,14.410357,14.464286,12.277237,179662000
2012/1/3,14.621429,14.732143,14.607143,14.686786,12.466091,302220800
2012/1/4,14.642857,14.81,14.617143,14.765714,12.533087,260022000
2012/1/5,14.819643,14.948214,14.738214,14.929643,12.672229,271269600
2012/1/6,14.991786,15.098214,14.972143,15.085714,12.804703,318292800
2012/1/9,15.196429,15.276786,15.048214,15.061786,12.784391,394024400
2012/1/10,15.211071,15.214286,15.053571,15.115714,12.830165,258196400
2012/1/11,15.095714,15.101786,14.975357,15.091071,12.809248,215084800
2012/1/12,15.081429,15.103571,14.955357,15.049643,12.774081,212587200
2012/1/13,14.989286,15.016071,14.952143,14.993214,12.726189,226021600
2012/1/17,15.15,15.213929,15.105714,15.167857,12.874426,242897200
2012/1/18,15.248571,15.338214,15.225,15.325357,13.008108,276791200
2012/1/19,15.3625,15.406071,15.2325,15.276786,12.966882,261738400
2012/1/20,15.2675,15.267857,14.991071,15.010714,12.741041,413974400
2012/1/23,15.095357,15.301786,15.082143,15.264643,12.956575,306062400
2012/1/24,15.182143,15.182143,14.983929,15.014643,12.744379,547638000
2012/1/25,16.23,16.230356,15.8475,15.952143,13.540125,958314000
2012/1/26,16.012857,16.028214,15.826429,15.879643,13.478589,323985200
2012/1/27,15.869286,16.017143,15.848929,15.974286,13.558917,299709200
2012/1/30,15.918214,16.210714,15.906786,16.178928,13.732617,379341200
2012/1/31,16.27107,16.365713,16.18107,16.302856,13.837808,391683600
2012/2/1,16.371786,16.3925,16.269644,16.2925,13.829018,270046000
2012/2/2,16.282143,16.327499,16.213572,16.254286,13.796584,186796400
2012/2/3,16.332144,16.428572,16.27,16.417143,13.934812,286599600
2012/2/6,16.370714,16.606428,16.364286,16.570356,14.064862,249412800
2012/2/7,16.616072,16.776787,16.592142,16.743929,14.212186,316223600
2012/2/8,16.803572,17.028214,16.775,17.024286,14.450155,407890000
2012/2/9,17.17,17.741072,17.162857,17.613214,14.950039,884214800
2012/2/10,17.534286,17.772142,17.448214,17.622143,14.957612,631302000
2012/2/13,17.840357,17.993929,17.753214,17.950001,15.235897,517216000
2012/2/14,18.023571,18.19857,17.928572,18.195,15.443852,460398400
2012/2/15,18.366428,18.79607,17.746071,17.77393,15.086446,1506120000
2012/2/16,17.553572,18.031786,17.379642,17.936071,15.224075,944552000
2012/2/17,17.968214,18.134644,17.867857,17.932858,15.22135,535805200
2012/2/21,18.102858,18.387501,18.004286,18.387501,15.607245,605595200
2012/2/22,18.324286,18.410357,18.18107,18.322857,15.552381,483302400
2012/2/23,18.395714,18.493929,18.196428,18.442499,15.653927,568027600
2012/2/24,18.559643,18.674999,18.522858,18.657499,15.836421,415072000
2012/2/27,18.618214,18.875,18.438572,18.777143,15.937978,547582000
2012/2/28,18.855715,19.121786,18.780357,19.121786,16.230509,600387200
2012/2/29,19.341429,19.557501,19.132143,19.372856,16.443617,952011200
2012/3/1,19.577499,19.57893,19.241785,19.445356,16.505148,683270000
2012/3/2,19.437143,19.52857,19.375713,19.470715,16.52668,431712400
2012/3/5,19.479286,19.552856,18.785713,19.04143,16.1623,809124400
2012/3/6,18.702143,19.060356,18.436428,18.937857,16.074389,810238800
2012/3/7,19.171429,19.206429,18.689285,18.953215,16.087421,798520800
2012/3/8,19.096071,19.3925,19.004286,19.356787,16.429974,516457200
2012/3/9,19.436071,19.562143,19.396786,19.470358,16.526369,418919200
2012/3/12,19.606428,19.714287,19.535713,19.714287,16.733419,407282400
2012/3/13,19.912144,20.292143,19.848213,20.289286,17.221476,690855200
2012/3/14,20.644644,21.24,20.549999,21.056429,17.872629,1418844000
2012/3/15,21.414642,21.428928,20.6625,20.912857,17.750763,1159718000
2012/3/16,20.882856,21.042856,20.642857,20.913214,17.751062,825487600
2012/3/19,21.370358,21.491785,21.0375,21.467857,18.221842,901236000
2012/3/20,21.411072,21.674999,21.124287,21.64143,18.369171,816662000
2012/3/21,21.526428,21.773214,21.47893,21.517857,18.264286,644042000
2012/3/22,21.349285,21.589287,21.268929,21.405001,18.168486,623870800
2012/3/23,21.446072,21.492857,21.228571,21.2875,18.068758,430488800
2012/3/26,21.42107,21.683929,21.259287,21.677856,18.400093,595742000
2012/3/27,21.649286,22.01,21.645,21.945715,18.627447,607129600
2012/3/28,22.084999,22.194643,21.796785,22.057858,18.722631,655460400
2012/3/29,21.885,22.02,21.686787,21.780714,18.487396,608238400
2012/3/30,21.741785,21.805714,21.355,21.4125,18.174858,731038000
2012/4/2,21.493929,22.098928,21.442142,22.093929,18.75325,598351600
2012/4/3,22.40357,22.57893,22.2325,22.475714,19.077305,834559600
2012/4/4,22.298214,22.352142,22.035713,22.296785,18.925432,572980800
2012/4/5,22.392143,22.66643,22.264286,22.63143,19.209482,641298000
2012/4/9,22.361786,22.851429,22.332144,22.7225,19.286779,597536800
2012/4/10,22.854643,23,22.357143,22.444286,19.050629,889725200
2012/4/11,22.72143,22.745358,22.262142,22.364286,18.982725,696614800
2012/4/12,22.321428,22.547501,22.160713,22.241785,18.878748,614336800
2012/4/13,22.289642,22.310715,21.553928,21.615356,18.347036,859644800
2012/4/16,21.787857,21.795713,20.651787,20.718929,17.586155,1050786800
2012/4/17,20.67643,21.785713,20.425358,21.775,18.482544,1025528000
2012/4/18,21.918571,22.151787,21.525356,21.726429,18.441317,954531200
2012/4/19,21.436428,21.5975,20.875713,20.98,17.807749,834719200
2012/4/20,21.120714,21.236429,20.372143,20.463572,17.369415,1030985200
2012/4/23,20.378929,20.595358,19.879286,20.417856,17.330606,966529200
2012/4/24,20.093214,20.274643,19.821428,20.01,16.984417,1076149200
2012/4/25,21.987143,22.071428,21.642857,21.785713,18.491632,905777600
2012/4/26,21.938213,21.953215,21.504642,21.703571,18.421915,536068400
2012/4/27,21.609644,21.649286,21.446428,21.535713,18.279436,406722400
2012/4/30,21.35,21.371429,20.821428,20.856428,17.702862,506144800
2012/5/1,20.889286,21.312857,20.758215,20.790358,17.646782,610999200
2012/5/2,20.722857,20.978571,20.673571,20.927856,17.763491,427389200
2012/5/3,21.089287,21.121429,20.725,20.779285,17.637383,390549600
2012/5/4,20.610001,20.655714,20.184643,20.1875,17.135082,529992400
2012/5/7,20.053572,20.456072,20.043928,20.338572,17.263311,460118400
2012/5/8,20.342142,20.410713,19.954643,20.292143,17.223902,497252000
2012/5/9,20.132143,20.499287,20.030357,20.327856,17.25421,480704000
2012/5/10,20.520714,20.567142,20.30143,20.375713,17.294832,333200000
2012/5/11,20.178572,20.516787,20.155357,20.239643,17.179344,399546000
2012/5/14,20.091785,20.268213,19.914286,19.936428,16.921968,352626400
2012/5/15,20.051786,20.115,19.705357,19.756071,16.768885,476336000
2012/5/16,19.7875,19.888929,19.322857,19.502857,16.553957,560896000
2012/5/17,19.475357,19.553572,18.932858,18.932858,16.070141,717220000
2012/5/18,19.07,19.407499,18.649286,18.942142,16.078026,732292400
2012/5/21,19.089287,20.055,19.073214,20.045713,17.014729,631106000
2012/5/22,20.34107,20.495714,19.735001,19.891787,16.884079,694870400
2012/5/23,19.910713,20.457144,19.758215,20.377144,17.296047,584897600
2012/5/24,20.566786,20.589287,20.043928,20.190001,17.137203,496230000
2012/5/25,20.163929,20.208929,19.945356,20.081785,17.045351,328507200
2012/5/29,20.389286,20.5,20.189644,20.438213,17.347889,380508800
2012/5/30,20.328571,20.713928,20.234285,20.684643,17.557053,529429600
2012/5/31,20.740713,20.767857,20.409286,20.633215,17.513403,491674400
2012/6/1,20.327143,20.451786,20.018572,20.035357,17.005936,520987600
2012/6/4,20.053572,20.267857,19.589287,20.153214,17.105976,556995600
2012/6/5,20.045357,20.231071,19.940357,20.10107,17.061722,388214400
2012/6/6,20.2775,20.494642,20.196428,20.409286,17.32333,401455600
2012/6/7,20.6175,20.61857,20.375,20.418571,17.331211,379766800
2012/6/8,20.414286,20.735001,20.321428,20.725714,17.591917,347516400
2012/6/11,20.99,21.017857,20.379642,20.39893,17.314545,591264800
2012/6/12,20.51643,20.593571,20.239286,20.577143,17.465805,435380400
2012/6/13,20.518572,20.66,20.370714,20.434286,17.344545,293580000
2012/6/14,20.401428,20.482143,20.259287,20.411785,17.325453,345573200
2012/6/15,20.392857,20.522142,20.34107,20.504642,17.404261,335255200
2012/6/18,20.39143,20.996071,20.370358,20.920713,17.757435,440412000
2012/6/19,20.835714,21.071428,20.825001,20.97893,17.806835,361404400
2012/6/20,21.0075,21.044643,20.742857,20.919287,17.756222,358943200
2012/6/21,20.908571,21.007856,20.622856,20.631071,17.511574,326351200
2012/6/22,20.68,20.7925,20.550714,20.789286,17.64587,284471600
2012/6/25,20.617857,20.707144,20.370358,20.384644,17.30242,304382400
2012/6/26,20.404642,20.5175,20.261786,20.429644,17.340609,276536400
2012/6/27,20.535713,20.597857,20.425714,20.517857,17.41548,202997200
2012/6/28,20.416786,20.5,20.200357,20.323214,17.250275,282836400
2012/6/29,20.642857,20.857143,20.508928,20.857143,17.703474,421500800
2012/7/2,20.883215,21.195356,20.842857,21.161428,17.961744,400092000
2012/7/3,21.245714,21.428572,21.214287,21.407499,18.170607,241712800
2012/7/5,21.44857,21.940714,21.416071,21.783571,18.48982,484383200
2012/7/6,21.681786,21.73,21.485001,21.638571,18.366747,418930400
2012/7/9,21.617857,21.924999,21.575357,21.924643,18.609566,379405600
2012/7/10,22.070356,22.138214,21.618214,21.721786,18.437378,511957600
2012/7/11,21.647142,21.702143,21.329287,21.586786,18.32279,469322000
2012/7/12,21.437143,21.5525,21.167143,21.389286,18.155148,428041600
2012/7/13,21.53393,21.685356,21.428572,21.606071,18.339157,311427200
2012/7/16,21.611429,21.843571,21.607857,21.675358,18.397972,301260400
2012/7/17,21.813929,21.839287,21.541071,21.67643,18.398874,293624800
2012/7/18,21.663929,21.726429,21.555714,21.652143,18.378265,252700000
2012/7/19,21.831429,21.976786,21.642857,21.940001,18.622597,436861600
2012/7/20,21.893929,21.944286,21.560715,21.582144,18.318848,397471200
2012/7/23,21.228571,21.639286,20.989643,21.565357,18.304602,487975600
2012/7/24,21.692142,21.774286,21.375357,21.46143,18.216385,565132400
2012/7/25,20.51643,20.742857,20.357143,20.534643,17.429733,877312800
2012/7/26,20.705713,20.728571,20.370001,20.531429,17.427006,406632800
2012/7/27,20.536072,20.922501,20.413929,20.898571,17.738634,403936400
2012/7/30,21.104286,21.408571,20.99357,21.251072,18.037836,379142400
2012/7/31,21.543928,21.84643,21.525715,21.812857,18.514671,462327600
